,name,year,rating,metascore,vote,imdb_id,poster,genre,certificate,runtime,director_actor,story,imdbId,movieId,tmdbId,title,genres
549,"Right Now, Wrong Then",(2015),7.2,81.0,3354.0,tt4768776,"https://m.media-amazon.com/images/M/MV5BMTUwMjY3OTE5OF5BMl5BanBnXkFtZTgwMzgwMDY2ODE@._V1_UX67_CR0,0,67,98_AL_.jpg","
Drama            ",Not Rated,121 min,"
    Director:
Sang-soo Hong
| 
    Stars:
Jae-yeong Jeong, 
Min-hee Kim, 
Yuh-Jung Youn, 
Ju-bong Gi
","
    A married film director falls for a young painter - twice.",4768776,160892,354275.0,"Right Now, Wrong Then (2015)",Drama
550,Robot Sound,(2016),6.9,,184.0,tt4788944,"https://m.media-amazon.com/images/M/MV5BOTRkNzMxY2ItM2EyMC00OWZjLWI5M2EtZmVlZDNhMWEzZjAzXkEyXkFqcGdeQXVyNTU2NzgyMjk@._V1_UY98_CR0,0,67,98_AL_.jpg","
Sci-Fi            ",,117 min,"
    Director:
Ho-jae Lee
| 
    Stars:
Erik Brown, 
Soo-bin Chae, 
Dean Dawson, 
Lee Hanee
","
    The plot revolves around a robotic satellite with artificial intelligence that crash lands in Korea and contains clues for a father who is desperately searching for his missing daughter.",4788944,158027,380254.0,SORI: Voice from the Heart (2016),Drama|Sci-Fi
551,The Classified File,(2015),6.4,,665.0,tt4791594,"https://m.media-amazon.com/images/M/MV5BZjFjZDUyODEtY2UwNi00Y2Q3LThkMDktYjNiNjAwOWJhYmQ5XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Crime, Drama            ",Not Rated,108 min,"
    Director:
Kyung-taek Kwak
| 
    Stars:
Yoon-seok Kim, 
Hae-Jin Yoo, 
Bong-sik Hyun, 
Ji-Geon Jang
","
    A detective and a fortune teller join forces to find a kidnapped child whom none expects to be alive.",4791594,142803,344476.0,The Classified File (2015),Crime|Drama
552,Minority Opinion,(2015),6.4,,132.0,tt4800070,"https://m.media-amazon.com/images/M/MV5BODQwYjlhMzUtZmUzZC00MzA1LTgyNTUtNjkzZDU5Yjg3MjlmXkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",,127 min,"
    Director:
Seong-je Kim
| 
    Stars:
Yoon Kyesang, 
Hae-Jin Yoo, 
Kyeong-yeong Lee, 
Ok-bin Kim
","
    Residents, who are evicted from their homes in a designated urban renewal, demonstrate against their removal. The police arrive and attempt to end the demonstration. Death happen that lead to the bigger problem.",4800070,164389,345670.0,Minority Opinion (2015),Crime|Drama
553,The Treacherous,(2015),6.1,,1062.0,tt4844288,"https://m.media-amazon.com/images/M/MV5BNWY5OWUxNGItMDU5Mi00MjZjLWFlZTctOTU4ODY4YzljYzc0XkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_UY98_CR1,0,67,98_AL_.jpg","
Crime, Drama, History            ",,133 min,"
    Director:
Kyu-dong Min
| 
    Stars:
Ji-Hoon Ju, 
Kang-woo Kim, 
Ho-jin Chun, 
Ji-yeon Lim
","
    The story of Joseon's tyrant king Yeonsan who exploits the populace for his own carnal pleasures, his seemingly loyal retainer who controls him and all court dealings, and a woman who seeks vengeance.",4844288,152027,338803.0,The Treacherous (2015),Drama
554,Alarm,(I) (2009),6.1,,391.0,tt4870626,"https://m.media-amazon.com/images/M/MV5BOTQwNDcyZjUtMmZhNi00MmYwLWEwNGYtYjU2NGE1OGJiOWY0XkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_UX67_CR0,0,67,98_AL_.jpg","
Animation, Short            ",,9 min,"
    Director:
Moo-Hyun Jang
","
    Snooze buttons, sunlight...the inescapable cacophony of alarm alerts: waking up in the morning is a battle between the present and the future state of mind. A dream-like war with yourself ...                See full summary »
",4870626,195895,238741.0,Alarm (2009),Animation
555,The Age of Shadows,(2016),7.1,78.0,7766.0,tt4914580,"https://m.media-amazon.com/images/M/MV5BMjA4NDk2MzYxM15BMl5BanBnXkFtZTgwNzA4MDYyMDI@._V1_UX67_CR0,0,67,98_AL_.jpg","
Action, Drama, Thriller            ",TV-MA,140 min,"
    Director:
Jee-woon Kim
| 
    Stars:
Kang-ho Song, 
Byung-hun Lee, 
Yoo Gong, 
Richard Epcar
","
    Korean resistance fighters smuggle explosives to destroy facilities controlled by Japanese forces in this period action thriller.",4914580,171467,363579.0,The Age of Shadows (2016),Action|Drama|Thriller
556,Exchange,(2015),5.6,,251.0,tt4922028,"https://m.media-amazon.com/images/M/MV5BM2RjODE5MTctMjcxOS00Nzk4LWFkNzctYzIxNzliNzg5ZDkwXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Crime, Thriller            ",Not Rated,96 min,"
    Director:
Hyeong-jin Kwon
| 
    Stars:
Ji An, 
Han Sun Jo, 
Min-Kyeong Kim, 
Dong-seok Ma
","
    A young man and his girlfriend are forced to fight for their lives on a remote Island, because of a psychopath who targets the woman.",4922028,165747,422274.0,Exchange,Horror
557,Collective Invention,(2015),6.2,,453.0,tt4935110,"https://m.media-amazon.com/images/M/MV5BYWIxYjdjOGYtMDlmMC00MzJmLWIzYjUtZGFiMjU5ZWFiOTE0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTkyMTUwNzA@._V1_UY98_CR0,0,67,98_AL_.jpg","
Comedy            ",PG-13,92 min,"
    Director:
Oh-Kwang Kwon
| 
    Stars:
Kwang-Soo Lee, 
Cheon-hee Lee, 
Bo-Young Park, 
Kang Bong-Sung
","
    Park Goo (Lee Kwang-Soo) mutates into a man-fish due to side effects from an experimental drug. He receives heavy publicity and becomes a star. A conspiracy by the pharmaceutical company ...                See full summary »
",4935110,161187,356201.0,Collective Invention (2015),Comedy|Drama
558,Battle for Incheon: Operation Chromite,(2016),6.2,50.0,4446.0,tt4939066,"https://m.media-amazon.com/images/M/MV5BNzE2MTJlNjctODk3OC00MTI1LTliODgtZWM5N2U0NTAxYjg0XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Drama, History            ",Not Rated,111 min,"
    Director:
John H. Lee
| 
    Stars:
Liam Neeson, 
Jung-jae Lee, 
Beom-su Lee, 
Se-Yeon Jin
","
    A team of spies is sent into Incheon to gain intelligence on North Korean positions ahead of the invasion by UN forces.",4939066,162676,407887.0,Operation Chromite (2016),Action|Drama|War
559,Yeonaeui mat,(2015),6.0,,228.0,tt4946602,"https://m.media-amazon.com/images/M/MV5BNzZjNzRlN2YtZmE4YS00YTEyLTk1OTYtZTcwM2M1MWJjMjY1XkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Comedy, Romance            ",,101 min,"
    Director:
Aaron Kim
| 
    Stars:
Ji-Ho Oh, 
Ye-won Kang, 
Ju-Hee Ha, 
Ih-joo Hong
","
    A female urologist and a male obstetrician open clinics in the same building. They become entangled and cure their own pain through each other.",4946602,193998,340819.0,Love Clinic (2015),Comedy|Drama
560,The Advocate: A Missing Body,(2015),6.5,,426.0,tt4975498,"https://m.media-amazon.com/images/M/MV5BOTczNTc4MjEyMV5BMl5BanBnXkFtZTgwODc2OTg5NjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Crime, Mystery            ",PG-13,117 min,"
    Director:
Jong-ho Huh
| 
    Stars:
Sun-kyun Lee, 
Go-eun Kim, 
Hyun-Sung Jang, 
Won-hee Im
","
    A lawyer and a prosecutor take on a murder case the has no evidence or a body.",4975498,167254,363790.0,The Advocate: A Missing Body (2015),Action|Thriller
561,The Accidental Detective,(2015),6.7,,716.0,tt5031892,"https://m.media-amazon.com/images/M/MV5BMjU1ZmZkZDgtMWM0ZS00ZmQyLWI5YTktM2QzZWIyMmY5MWI3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Comedy, Crime, Thriller            ",PG-13,120 min,"
    Director:
Jeong-hoon Kim
| 
    Stars:
Sang-Woo Kwon, 
Dong-il Sung, 
Yeong-hie Seo, 
Dae-han Ji
","
    A true-crime enthusiast and a washed up cop facing demotion launch a joint murder investigation to help a mutual friend who is wrongfully charged with murder.",5031892,149112,359460.0,The Accidental Detective (2015),Comedy|Thriller
562,Journalist,(2015),6.4,,345.0,tt5034194,"https://m.media-amazon.com/images/M/MV5BZTU0MzRkZjgtYjU1Ny00ZTM5LWI0YjctNGIyYzkwZDM2OTMzXkEyXkFqcGdeQXVyMjE4NTMxNzE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Comedy, Crime, Drama            ",,125 min,"
    Director:
Deok Noh
| 
    Stars:
Sung-Woo Bae, 
Lee Hana, 
Jung-suk Jo, 
Eui-sung Kim
","
    An unsuccessful journalist becomes a star in the media after he wrote an article about the memo of an unknown serial killer. As he learns that the memo was just part of a novel, he decides to cover up everything.",5034194,166759,362974.0,The Exclusive : Beat the Devil's Tattoo (2015),Drama|Thriller
563,The Phone,(2015),6.6,,669.0,tt5034276,"https://m.media-amazon.com/images/M/MV5BZWI3ODVkZTctODk1Mi00MGJkLWJiODEtNTQzMzAyZjIzNzgyXkEyXkFqcGdeQXVyNjYxNzg4MDg@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Mystery, Thriller            ",Not Rated,115 min,"
    Director:
Kim Bong-Joo
| 
    Stars:
Sung-Woo Bae, 
Jang In-sub, 
No Jeong-ee, 
Eom Ji-won
","
    A magnetic field anomaly allows a man to phone back into the past to his wife, who was murdered years ago. But to save her, he must identify the killer now and warn her before the anomaly disappears.",5034276,147404,367882.0,The Phone (2015),(no genres listed)
564,The Priests,(2015),6.4,,1567.0,tt5049302,"https://m.media-amazon.com/images/M/MV5BZGE4NzJhMjctMWVhNy00MjQwLTkwYzQtMmQ4ZTU3YzQ3MGQ5XkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Mystery, Thriller            ",,103 min,"
    Director:
Jae-hyun Jang
| 
    Stars:
Yoon-seok Kim, 
Dong-won Gang, 
Byeong-ok Kim, 
Eui-sung Kim
","
    Two priests have to find out if a young girl was attacked by an evil spirit or human molester in order to save her life.",5049302,149110,360551.0,The Priests (2015),Crime|Drama|Mystery|Thriller
565,Fatal Intuition,(2015),5.8,,358.0,tt5052298,"https://m.media-amazon.com/images/M/MV5BNTY0ZjA0YjUtZTNmNS00ZDFjLWE0ZTUtZDRlZjRiN2U3NDg1XkEyXkFqcGdeQXVyNjUzODkzNTQ@._V1_UY98_CR1,0,67,98_AL_.jpg","
Thriller            ",,109 min,"
    Director:
Yoon Joon-Hyeong
| 
    Stars:
Joo Won, 
Hae-Jin Yoo, 
Yoo-Young Lee, 
Jang In-sub
","
    A man tries to find the killer of his sister and wants to take revenge. But therefore he needs the help of a medium.",5052298,162878,369443.0,Fatal Intuition (2015),Thriller
566,The Tiger,(2015),7.3,,4347.0,tt5066556,"https://m.media-amazon.com/images/M/MV5BNDI0ZjQwMDMtOTUzMy00YTcwLWEwMWEtN2QxN2RkMjMwNTViXkEyXkFqcGdeQXVyNDU2MDY1NjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Adventure, Drama            ",Not Rated,139 min,"
    Director:
Hoon-jung Park
| 
    Stars:
Min-sik Choi, 
Man-sik Jeong, 
Seok-won Jeong, 
Ji-so Jung
","
    While the Kingdom of Korea is under occupation by the Japanese, an old and experienced hunter is challenged by the hunt of the last tiger.",5066556,166494,363093.0,The Tiger: An Old Hunter's Tale (2015),Action|Adventure|Thriller
567,Bling,(2016),4.5,,624.0,tt5161658,"https://m.media-amazon.com/images/M/MV5BMjAyODEwOTE4OV5BMl5BanBnXkFtZTgwNDIzMDc3ODE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Animation, Action, Comedy            ",PG,82 min,"
    Directors:
Kyung Ho Lee, 
Wonjae Lee
| 
    Stars:
Taylor Kitsch, 
Jennette McCurdy, 
James Woods, 
Carla Gugino
","
    Will a 'bling' ring or the courage to save his city from an army of evil robots win the heart of Sam's childhood sweetheart?",5161658,165367,385722.0,Bling (2016),Animation|Children
568,The Wailing,(2016),7.5,81.0,44565.0,tt5215952,"https://m.media-amazon.com/images/M/MV5BODkwMTgxNjA2NF5BMl5BanBnXkFtZTgwMDc0OTcwOTE@._V1_UX67_CR0,0,67,98_AL_.jpg","
Horror, Mystery, Thriller            ",TV-MA,156 min,"
    Director:
Hong-jin Na
| 
    Stars:
Jun Kunimura, 
Jung-min Hwang, 
Do-won Kwak, 
Woo-hee Chun
","
    Soon after a stranger arrives in a little village, a mysterious sickness starts spreading. A policeman, drawn into the incident, is forced to solve the mystery in order to save his daughter.",5215952,159061,293670.0,The Wailing (2016),Mystery|Thriller
569,Like for Likes,(2016),6.1,,527.0,tt5358570,"https://m.media-amazon.com/images/M/MV5BYjA0ZWYwNDctMzU1Ni00ZDM2LWI0YjUtYjcxZTc2NzI3M2E1XkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Comedy, Romance            ",PG-13,120 min,"
    Director:
Hyeon-jin Park
| 
    Stars:
Mi-yeon Lee, 
Ji-woo Choi, 
Ju-hyuk Kim, 
Ah-In Yoo
","
    A notoriously shrewish TV drama writer and a Korean wave star who fight like cats and dogs every time they meet; a spinster flight attendant landlady and a nosy chef tenant who build a ...                See full summary »
",5358570,162630,379887.0,Like for Likes (2016),Comedy|Romance
570,Chasing,(2016),5.8,,149.0,tt5374830,"https://m.media-amazon.com/images/M/MV5BZWY0MTY0MzItNGJjOC00NDAzLWI5ZTItZjMzZGMwYWI3MDMxXkEyXkFqcGdeQXVyMjAxMTYxMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Comedy            ",,96 min,"
    Director:
In-chun Oh
| 
    Stars:
Sang-Hyuk Han, 
Jeong-tae Kim, 
Seung-woo Kim
","
    Seung-Joo (Kim Seung-Woo) is a CEO and Jung-Taek (Kim Jung-Tae) is a detective. They have known each other for 20 years. One night, Seung-Joo loses his cellphone to four male high-school ...                See full summary »
",5374830,164393,378084.0,Chasing (2016),Action|Comedy
571,A Violent Prosecutor,(2016),6.6,,2167.0,tt5442308,"https://m.media-amazon.com/images/M/MV5BNDdkMTI0N2ItNDEwNS00YjE0LWE0NDYtMzliMTQ0NDMyMTE1XkEyXkFqcGdeQXVyNjQ2OTI5NDA@._V1_UY98_CR0,0,67,98_AL_.jpg","
Crime, Thriller            ",Not Rated,126 min,"
    Director:
Il-Hyeong Lee
| 
    Stars:
Jung-min Hwang, 
Dong-won Gang, 
Ji-Geon Jang, 
Jin-mo Joo
","
    After a prosecution lawyer is framed and convicted for murder, he tries to catch the real murderer from jail with the help of a con artist.",5442308,159419,378348.0,A Violent Prosecutor (2016),Comedy|Crime
572,Musudan,(2016),4.8,,60.0,tt5447140,"https://m.media-amazon.com/images/M/MV5BMGQyZTJhODAtMzNkYi00ZGJjLTkwNWEtMGQ0NTMyNjZkNTc1XkEyXkFqcGdeQXVyMTY4NzA3OTM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Mystery, Thriller            ",,87 min,"
    Director:
Goo Mo
| 
    Stars:
Ji-han Do, 
Dong-yeong Kim, 
Min-Joon Kim, 
Ji-Ah Lee
","
    Some elite troops from South Korea trying to solve an amount of missing and death cases at the border between North- and South Korea.",5447140,164413,387845.0,Musudan (2016),Mystery|Thriller
573,"Love, Lies",(2016),6.5,,520.0,tt5486170,"https://m.media-amazon.com/images/M/MV5BZGI5NjliYjAtMTUwNS00MjhlLTk5NWMtMmM1MDNhNTJlY2NkXkEyXkFqcGdeQXVyNTEyODkzNTE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Romance            ",,120 min,"
    Director:
Heung-sik Park
| 
    Stars:
Hyo-joo Han, 
Yeon-Seok Yoo, 
Woo-hee Chun, 
Ji-Won Choi
","
    Story follows Jung So-Yool who dreams of becoming the best singer during the time of Japanese occupation of Korea.",5486170,168402,385261.0,"Love, Lies (2016)",Drama|Romance
574,The Boys Who Cried Wolf,(2015),6.8,,37.0,tt5494656,"https://m.media-amazon.com/images/M/MV5BOGQ5YzNjZmYtZGExNS00ZTQyLWFlMjgtZDNmZmUxNDE1MjJlXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_UX67_CR0,0,67,98_AL_.jpg","
Drama            ",,80 min,"
    Director:
Jin-hwang Kim
| 
    Stars:
Min-Young An, 
Rae-Hyung Cha, 
Lee Gasub, 
Kwang-Jin Jeon
","
    Wan-ju, once dreamt of becoming an actor now works at the role play agency for living. He gets paid for playing a fake role such as a boyfriend, a neighbor or anything asked. One day a ...                See full summary »
",5494656,198981,404486.0,The Boys Who Cried Wolf (2015),Crime|Drama
575,The World of Us,(2016),7.6,,544.0,tt5502816,"https://m.media-amazon.com/images/M/MV5BMjIzYjE2OWYtMTVhZi00OTFhLWE3NDAtZmJjOTkwNmFlYjQxXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Family            ",,95 min,"
    Director:
Ga-eun Yoon
| 
    Stars:
Soo-In Choi, 
Hye-in Seol, 
Lee Seo-Yeon, 
Joon-woo Choi
","
    At an age when perhaps friends mean more than moms, 10 year-old Sun is an outcast at school. During summer vacation, she meets Jia, who is new to town. As Sun shows Jia around the ...                See full summary »
",5502816,182711,384748.0,The World of Us (2016),Drama
576,Spirits' Homecoming,(2016),6.2,,439.0,tt5503266,"https://m.media-amazon.com/images/M/MV5BOGZiN2Y5MGMtOTY2MS00ZTRjLWE3MjctY2UxZTRlNDdhMjExXkEyXkFqcGdeQXVyNjE5NzI3NTU@._V1_UY98_CR2,0,67,98_AL_.jpg","
Drama            ",,127 min,"
    Director:
Cho Jung-Rae
| 
    Stars:
Su-ryun Baek, 
Soon-Hyoung Cha, 
Park Choong-Hwan, 
In-gi Jeong
","
    Two Korean girls, Jung-Min (14) and Young-hee (15) are kidnapped by the Japanese Imperial Army and taken to a 'Comfort Station' in China. There, they join other kidnapped girls in serving ...                See full summary »
",5503266,162680,384641.0,Spirits' Homecoming (2016),Drama
577,Missing You,(2016),6.6,,411.0,tt5545862,"https://m.media-amazon.com/images/M/MV5BMmZmYjU5MDgtZGNkMy00ODY4LWI5OWQtZjA5ZWU2OGMwNjI4XkEyXkFqcGdeQXVyNTY0NTUyOTc@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Thriller            ",Not Rated,108 min,"
    Director:
Hong-jin Mo
| 
    Stars:
Jae-hong Ahn, 
Hong-pa Kim, 
Seong-oh Kim, 
Won-hae Kim
","
    A little girl who lost her father to a serial killer 15 years ago awaits for his release, while a suspecting detective follows the killer upon release.",5545862,188543,390433.0,Missing You (2016),Thriller
578,Remember You,(2016),6.6,,415.0,tt5576174,"https://m.media-amazon.com/images/M/MV5BMmRjMjM5YzEtMGZmNS00NTE1LWEzMzktZWJkMzJjNTVjMTQxXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Mystery, Romance            ",PG-13,106 min,"
    Director:
Yoon-Jung Lee
| 
    Stars:
Sung-Woo Bae, 
Young-nam Jang, 
Yi-jin Jo, 
Woo-sung Jung
","
    A man calling himself Jin-young walks into a police station to report a missing person: himself. Starting at the end of the story, Jin-young is revealed to be be Suk-won, a lawyer suffering...                See full summary »
",5576174,162622,376847.0,Remember You (2016),Drama|Mystery|Romance
579,Mood of the Day,(2016),6.7,,812.0,tt5586914,"https://m.media-amazon.com/images/M/MV5BYmUzMWRlZmMtM2M1ZS00YmYzLTgwZjUtODRhYjg3MWRlYTlmXkEyXkFqcGdeQXVyNTI4MDA2NDE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Comedy, Romance            ",,103 min,"
    Director:
Jo Kyu-Jang
| 
    Stars:
Chae-Won Moon, 
Yeon-Seok Yoo, 
Kim Dae-Ryung, 
Ga Deuk-hee
","
    A womanizer and a cute woman (in a 10 year relationship going nowhere) on business trip are seated next to each other on a full train from Seoul to Busan. They start talking when she accepts she can't escape him.",5586914,169114,376252.0,Mood of the Day (2016),Comedy|Romance
580,Time Renegades,(2016),6.8,,862.0,tt5597408,"https://m.media-amazon.com/images/M/MV5BODYwMWY0ZjgtZDdhYy00MTY1LTkxMTgtMGNiOTA1NzMxMmFmXkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Fantasy, Romance            ",PG-13,107 min,"
    Director:
Jae-young Kwak
| 
    Stars:
Soo-jung Lim, 
Jung-suk Jo, 
Jin-wook Lee, 
Jin-young Jung
","
    A high school teacher in 1983 and a detective in 2015 join forces through their dreams to change the perilous fate of the woman they both love - 30 years apart.",5597408,162638,385962.0,Time Renegades (2016),Romance|Thriller
581,Confidential Assignment,(2017),6.5,,2276.0,tt5606538,"https://m.media-amazon.com/images/M/MV5BYThmMmE3NzYtNGIyMi00MmRhLWFkMDItZGU3NTgwNmExZTdmXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Adventure            ",Not Rated,124 min,"
    Director:
Sung-hoon Kim
| 
    Stars:
Hyun Bin, 
Hae-Jin Yoo, 
Ju-hyuk Kim, 
Hae-Young Lee
","
    When a crime organization from North Korea crosses borders and enters South Korean soil, a South Korean detective must cooperate with a North Korean detective to investigate their whereabouts.",5606538,174471,434119.0,Confidential Assignment (2017),Action|Comedy
582,Pure Love,(2016),7.2,,912.0,tt5615904,"https://m.media-amazon.com/images/M/MV5BMGUxMTBjYzktNTJlYy00NzFjLTgzZWQtMmVjYWFjZDkwNzZlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Romance            ",PG-13,113 min,"
    Director:
Eun-Hee Lee
| 
    Stars:
Jang-Su Bae, 
Kyung-soo Do, 
Hwang Young Hee, 
Seok-jeong Hwang
","
    People reminiscing about their first love stories as they listen to love stories on the radio. During a live broadcast, a radio DJ receives a letter that shares stories from a fishing village 23 years ago.",5615904,176967,376494.0,Unforgettable (2016),Drama|Romance
583,One-line,(2017),6.0,,126.0,tt5628332,"https://m.media-amazon.com/images/M/MV5BMWI5MmU0MDAtNTdhNy00MDY4LWIzMWItODdkN2U4NmFlOTkzXkEyXkFqcGdeQXVyNjUxNDg1MzU@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",PG-13,131 min,"
    Director:
Kyung-Mo Yang
| 
    Stars:
Se-ha Ahn, 
Si-wan Im, 
Goo Jin, 
Woo-jin Jo
","
    A group of professional con artists scam poor, unsuspecting citizens with fraudulent bank loans.",5628332,198977,442014.0,One-Line (2017),Crime
584,Tamjung Hong Gil-dong: Sarajin Ma-eul,(2016),6.3,,839.0,tt5644726,"https://m.media-amazon.com/images/M/MV5BNGE1ZWQ1MzItYzYzNy00ZDdlLWI0MDEtYmRkMTVkNzNkYzI0XkEyXkFqcGdeQXVyNjc2NzEyOTA@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Crime, Drama            ",PG-13,126 min,"
    Director:
Sung-hee Jo
| 
    Stars:
Lee Jehoon, 
Seong-gyoon Kim, 
Ara Go, 
Bo-ra Hwang
","
    HONG Gildong is an infallible private detective with an exceptional memory and quirky personality. While chasing the only target he failed to find, he gets entangled in a much bigger conspiracy than he bargained for.",5644726,162640,394170.0,Phantom Detective (2016),Action|Drama
585,The King,(2017),6.7,,1510.0,tt5644740,"https://m.media-amazon.com/images/M/MV5BYzYzNzhiYzQtMTFiYi00ZGIwLTkyZmQtODE5ODAwNWYyNzkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc3MjM3OTA@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Crime, Drama            ",Not Rated,134 min,"
    Director:
Jae-rim Han
| 
    Stars:
In-Sung Jo, 
Sung-Woo Bae, 
Woo-sung Jung, 
Jun-Yeol Ryu
","
    The story of a young prosecutor who rises swiftly to power, but tumbles even quicker.",5644740,169966,434724.0,The King (2017),Crime|Drama
586,A Man and a Woman,(2016),6.8,,975.0,tt5700648,"https://m.media-amazon.com/images/M/MV5BOTFjOWE5YjUtMGJkOC00N2ZmLWIzMmYtMjM1ZjkzZDFiODQxXkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",Not Rated,115 min,"
    Director:
Yoon-ki Lee
| 
    Stars:
Yoo Gong, 
Do-yeon Jeon, 
Mi-so Lee, 
Kati Outinen
","
    Sang-min comes to Finland to send her autistic son to a special camp, but she feels extremely alienated in snow covered-white Helsinki. Ki-hong is an architect working in Finland on ...                See full summary »
",5700648,191739,384127.0,A Man and a Woman (2016),Drama|Romance
587,Train to Busan,(2016),7.5,72.0,140783.0,tt5700672,"https://m.media-amazon.com/images/M/MV5BMTkwOTQ4OTg0OV5BMl5BanBnXkFtZTgwMzQyOTM0OTE@._V1_UX67_CR0,0,67,98_AL_.jpg","
Action, Horror, Thriller            ",TV-MA,118 min,"
    Director:
Sang-ho Yeon
| 
    Stars:
Yoo Gong, 
Yu-mi Jung, 
Dong-seok Ma, 
Su-an Kim
","
    While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan.",5700672,162082,396535.0,Train to Busan (2016),Action|Thriller
588,Seondal: The Man Who Sells the River,(2016),6.5,,494.0,tt5729246,"https://m.media-amazon.com/images/M/MV5BMjgxYjE4MDItNGUzNy00Y2E0LWIzNjEtNWY1YmY0OTAwOWM1XkEyXkFqcGdeQXVyMzI2NzE3MDc@._V1_UY98_CR1,0,67,98_AL_.jpg","
Adventure, Comedy, History            ",,120 min,"
    Director:
Dae-min Park
| 
    Stars:
Seung-ho Yoo, 
Jae-Hyun Cho, 
Suk-ho Jun, 
Min-Hyuk Kim
","
    Based on the popular conman character of KIM Seon-dal from Korean folktale who famously sold the water of Daedong River.",5729246,162646,385137.0,Seondal: The Man Who Sells the River (2016),Comedy
589,Memoir of a Murderer,(2017),7.1,,5284.0,tt5729348,"https://m.media-amazon.com/images/M/MV5BNGY2MDkzMTctMjI3Mi00ODM0LWExNDktNGJlNDI2OGU2OTExXkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","
Action, Crime, Thriller            ",Not Rated,118 min,"
    Director:
Shin-yeon Won
| 
    Stars:
Kyung-gu Sol, 
Nam-gil Kim, 
Seol-Hyun Kim, 
Dal-su Oh
","
    A former serial killer with Alzheimer's fights to protect his daughter from her psychotic boyfriend.",5729348,177737,432836.0,Memoir of a Murderer (2017),Crime|Thriller
590,Master,(2016),6.6,53.0,1800.0,tt5735464,"https://m.media-amazon.com/images/M/MV5BMjI1MzA0ODY5NF5BMl5BanBnXkFtZTgwOTIzNDU4MDI@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Crime            ",Not Rated,143 min,"
    Director:
Ui-seok Jo
| 
    Stars:
Byung-hun Lee, 
Dong-won Gang, 
Woo-Bin Kim, 
Ji-won Uhm
","
    South Korea's financial crime unit launches a manhunt for a con man involved in a nationwide financial fraud after he absconds with the money and takes on a new identity.",5735464,167860,382220.0,Master (2016),Action|Crime
